LINEID,ROUTEID,STOPPOINTID,DIRECTION,TRIPS_PLANNEDTIME_DEP,DAYOFWEEK
76A,76A_29,4795,2,61200,4
76A,76A_29,2686,2,61200,4
76A,76A_29,7510,2,61200,4
76A,76A_29,4799,2,61200,4
76A,76A_29,2687,2,61200,4
76A,76A_29,2688,2,61200,4
76A,76A_29,2689,2,61200,4
76A,76A_29,2696,2,61200,4
76A,76A_29,4414,2,61200,4
76A,76A_29,5009,2,61200,4
76A,76A_29,2201,2,61200,4
76A,76A_29,1813,2,61200,4
76A,76A_29,7026,2,61200,4
76A,76A_29,4348,2,61200,4
76A,76A_29,2618,2,61200,4
76A,76A_29,2112,2,61200,4
76A,76A_29,2118,2,61200,4
76A,76A_29,2685,2,61200,4
76A,76A_29,2205,2,61200,4
76A,76A_29,2697,2,61200,4
76A,76A_29,4401,2,61200,4
76A,76A_29,1814,2,61200,4
76A,76A_29,2116,2,61200,4
76A,76A_29,4348,2,24600,4
76A,76A_29,4646,2,24600,4
76A,76A_29,4647,2,24600,4
76A,76A_29,2363,2,24600,4
76A,76A_29,2364,2,24600,4
76A,76A_29,2618,2,24600,4
76A,76A_29,5011,2,24600,4
76A,76A_29,2762,2,24600,4
76A,76A_29,2110,2,24600,4
76A,76A_29,2111,2,24600,4
76A,76A_29,2114,2,24600,4
76A,76A_29,2115,2,24600,4
76A,76A_29,2116,2,24600,4
76A,76A_29,2117,2,24600,4
76A,76A_29,2118,2,24600,4
76A,76A_29,2119,2,24600,4
76A,76A_29,2121,2,24600,4
76A,76A_29,2123,2,24600,4
76A,76A_29,2685,2,24600,4
76A,76A_29,4795,2,24600,4
76A,76A_29,2686,2,24600,4
76A,76A_29,7510,2,24600,4
76A,76A_29,2205,2,24600,4
76A,76A_29,2687,2,24600,4
76A,76A_29,2688,2,24600,4
76A,76A_29,2689,2,24600,4
76A,76A_29,2696,2,24600,4
76A,76A_29,2697,2,24600,4
76A,76A_29,4414,2,24600,4
76A,76A_29,5009,2,24600,4
76A,76A_29,2201,2,24600,4
76A,76A_29,4401,2,24600,4
76A,76A_29,1813,2,24600,4
76A,76A_29,1814,2,24600,4
76A,76A_29,4341,2,24600,4
76A,76A_29,2112,2,24600,4
76A,76A_29,2120,2,24600,4
76A,76A_29,4799,2,24600,4
76A,76A_29,7026,2,24600,4
76A,76A_29,4348,2,56400,4
76A,76A_29,4646,2,56400,4
76A,76A_29,2363,2,56400,4
76A,76A_29,2618,2,56400,4
76A,76A_29,2762,2,56400,4
76A,76A_29,2110,2,56400,4
76A,76A_29,2111,2,56400,4
76A,76A_29,2112,2,56400,4
76A,76A_29,2114,2,56400,4
76A,76A_29,2115,2,56400,4
76A,76A_29,2116,2,56400,4
76A,76A_29,2117,2,56400,4
76A,76A_29,2118,2,56400,4
76A,76A_29,2119,2,56400,4
76A,76A_29,2120,2,56400,4
76A,76A_29,2121,2,56400,4
76A,76A_29,2123,2,56400,4
76A,76A_29,4795,2,56400,4
76A,76A_29,2686,2,56400,4
76A,76A_29,4799,2,56400,4
76A,76A_29,2205,2,56400,4
76A,76A_29,2687,2,56400,4
76A,76A_29,2696,2,56400,4
76A,76A_29,2697,2,56400,4
76A,76A_29,5009,2,56400,4
76A,76A_29,4401,2,56400,4
76A,76A_29,1814,2,56400,4
76A,76A_29,7026,2,56400,4
76A,76A_29,2364,2,56400,4
76A,76A_29,7510,2,56400,4
76A,76A_29,2689,2,56400,4
76A,76A_29,2201,2,56400,4
76A,76A_29,4647,2,56400,4
76A,76A_29,5011,2,56400,4
76A,76A_29,2685,2,56400,4
76A,76A_29,2688,2,56400,4
76A,76A_29,4414,2,56400,4
76A,76A_29,1813,2,56400,4
76A,76A_28,1840,1,29400,0
76A,76A_28,1841,1,29400,0
76A,76A_28,1842,1,29400,0
76A,76A_28,7374,1,29400,0
76A,76A_28,2241,1,29400,0
76A,76A_28,2243,1,29400,0
76A,76A_28,2200,1,29400,0
76A,76A_28,5006,1,29400,0
76A,76A_28,5007,1,29400,0
76A,76A_28,2655,1,29400,0
76A,76A_28,2656,1,29400,0
76A,76A_28,2668,1,29400,0
76A,76A_28,2672,1,29400,0
76A,76A_28,2673,1,29400,0
76A,76A_28,2206,1,29400,0
76A,76A_28,4798,1,29400,0
76A,76A_28,4795,1,29400,0
76A,76A_28,2675,1,29400,0
76A,76A_28,2126,1,29400,0
76A,76A_28,2127,1,29400,0
76A,76A_28,2129,1,29400,0
76A,76A_28,2158,1,29400,0
76A,76A_28,2159,1,29400,0
76A,76A_28,4409,1,29400,0
76A,76A_28,2173,1,29400,0
76A,76A_28,3425,1,29400,0
76A,76A_28,2763,1,29400,0
76A,76A_28,2619,1,29400,0
76A,76A_28,2620,1,29400,0
76A,76A_28,5008,1,29400,0
76A,76A_28,4640,1,29400,0
76A,76A_28,4347,1,29400,0
76A,76A_28,7026,1,29400,0
76A,76A_28,4747,1,29400,0
76A,76A_28,2125,1,29400,0
76A,76A_28,2130,1,29400,0
76A,76A_28,2174,1,29400,0
76A,76A_28,2345,1,29400,0
76A,76A_28,2242,1,29400,0
76A,76A_28,2124,1,29400,0
76A,76A_28,2128,1,29400,0
76A,76A_28,4341,1,29400,0
76A,76A_28,2960,1,29400,0
76A,76A_28,1840,1,61200,0
76A,76A_28,1842,1,61200,0
76A,76A_28,7374,1,61200,0
76A,76A_28,2241,1,61200,0
76A,76A_28,2242,1,61200,0
76A,76A_28,2200,1,61200,0
76A,76A_28,5006,1,61200,0
76A,76A_28,5007,1,61200,0
76A,76A_28,2655,1,61200,0
76A,76A_28,2672,1,61200,0
76A,76A_28,2673,1,61200,0
76A,76A_28,4795,1,61200,0
76A,76A_28,2675,1,61200,0
76A,76A_28,2124,1,61200,0
76A,76A_28,2125,1,61200,0
76A,76A_28,2127,1,61200,0
76A,76A_28,2128,1,61200,0
76A,76A_28,7026,1,61200,0
76A,76A_28,4747,1,61200,0
76A,76A_28,2960,1,61200,0
76A,76A_28,1841,1,61200,0
76A,76A_28,2243,1,61200,0
76A,76A_28,2656,1,61200,0
76A,76A_28,4798,1,61200,0
76A,76A_28,2126,1,61200,0
76A,76A_28,2668,1,61200,0
76A,76A_28,2206,1,61200,0
76A,76A_28,1842,1,24000,0
76A,76A_28,7374,1,24000,0
76A,76A_28,2241,1,24000,0
76A,76A_28,2242,1,24000,0
76A,76A_28,2243,1,24000,0
76A,76A_28,2200,1,24000,0
76A,76A_28,5007,1,24000,0
76A,76A_28,2655,1,24000,0
76A,76A_28,2656,1,24000,0
76A,76A_28,2668,1,24000,0
76A,76A_28,2672,1,24000,0
76A,76A_28,2673,1,24000,0
76A,76A_28,2206,1,24000,0
76A,76A_28,4798,1,24000,0
76A,76A_28,4795,1,24000,0
76A,76A_28,2675,1,24000,0
76A,76A_28,2124,1,24000,0
76A,76A_28,2125,1,24000,0
76A,76A_28,2126,1,24000,0
76A,76A_28,2127,1,24000,0
76A,76A_28,2128,1,24000,0
76A,76A_28,2129,1,24000,0
76A,76A_28,2130,1,24000,0
76A,76A_28,2159,1,24000,0
76A,76A_28,4409,1,24000,0
76A,76A_28,2174,1,24000,0
76A,76A_28,3425,1,24000,0
76A,76A_28,2763,1,24000,0
76A,76A_28,2619,1,24000,0
76A,76A_28,2620,1,24000,0
76A,76A_28,2345,1,24000,0
76A,76A_28,5008,1,24000,0
76A,76A_28,4640,1,24000,0
76A,76A_28,4347,1,24000,0
76A,76A_28,4341,1,24000,0
76A,76A_28,7026,1,24000,0
76A,76A_28,4747,1,24000,0
76A,76A_28,1841,1,24000,0
76A,76A_28,5006,1,24000,0
76A,76A_28,2158,1,24000,0
76A,76A_28,2173,1,24000,0
76A,76A_29,4341,2,24600,0
76A,76A_29,4348,2,24600,0
76A,76A_29,4646,2,24600,0
76A,76A_29,4647,2,24600,0
76A,76A_29,2363,2,24600,0
76A,76A_29,2364,2,24600,0
76A,76A_29,5011,2,24600,0
76A,76A_29,2762,2,24600,0
76A,76A_29,2110,2,24600,0
76A,76A_29,2111,2,24600,0
76A,76A_29,2112,2,24600,0
76A,76A_29,2114,2,24600,0
76A,76A_29,2115,2,24600,0
76A,76A_29,2116,2,24600,0
76A,76A_29,2117,2,24600,0
76A,76A_29,2118,2,24600,0
76A,76A_29,2119,2,24600,0
76A,76A_29,2121,2,24600,0
76A,76A_29,2123,2,24600,0
76A,76A_29,2685,2,24600,0
76A,76A_29,4795,2,24600,0
76A,76A_29,7510,2,24600,0
76A,76A_29,4799,2,24600,0
76A,76A_29,2205,2,24600,0
76A,76A_29,2687,2,24600,0
76A,76A_29,2689,2,24600,0
76A,76A_29,2696,2,24600,0
76A,76A_29,2697,2,24600,0
76A,76A_29,4414,2,24600,0
76A,76A_29,2201,2,24600,0
76A,76A_29,4401,2,24600,0
76A,76A_29,1813,2,24600,0
76A,76A_29,1814,2,24600,0
76A,76A_29,2120,2,24600,0
76A,76A_29,2686,2,24600,0
76A,76A_29,2688,2,24600,0
76A,76A_29,5009,2,24600,0
76A,76A_29,7026,2,24600,0
76A,76A_29,2618,2,24600,0
76A,76A_29,4341,2,61200,0
76A,76A_29,4348,2,61200,0
76A,76A_29,4646,2,61200,0
76A,76A_29,4647,2,61200,0
76A,76A_29,2363,2,61200,0
76A,76A_29,2364,2,61200,0
76A,76A_29,2618,2,61200,0
76A,76A_29,5011,2,61200,0
76A,76A_29,2762,2,61200,0
76A,76A_29,2110,2,61200,0
76A,76A_29,2111,2,61200,0
76A,76A_29,2112,2,61200,0
76A,76A_29,2114,2,61200,0
76A,76A_29,2116,2,61200,0
76A,76A_29,2117,2,61200,0
76A,76A_29,2119,2,61200,0
76A,76A_29,2120,2,61200,0
76A,76A_29,2121,2,61200,0
76A,76A_29,2685,2,61200,0
76A,76A_29,4795,2,61200,0
76A,76A_29,2686,2,61200,0
76A,76A_29,4799,2,61200,0
76A,76A_29,2688,2,61200,0
76A,76A_29,2689,2,61200,0
76A,76A_29,2696,2,61200,0
76A,76A_29,4414,2,61200,0
76A,76A_29,5009,2,61200,0
76A,76A_29,2201,2,61200,0
76A,76A_29,4401,2,61200,0
76A,76A_29,1814,2,61200,0
76A,76A_29,7026,2,61200,0
76A,76A_29,2205,2,61200,0
76A,76A_29,2697,2,61200,0
76A,76A_29,1813,2,61200,0
76A,76A_29,2687,2,61200,0
76A,76A_29,2115,2,61200,0
76A,76A_29,2118,2,61200,0
76A,76A_29,2123,2,61200,0
76A,76A_29,7510,2,61200,0
76A,76A_29,4647,2,56400,0
76A,76A_29,2363,2,56400,0
76A,76A_29,2364,2,56400,0
76A,76A_29,5011,2,56400,0
76A,76A_29,2762,2,56400,0
76A,76A_29,2111,2,56400,0
76A,76A_29,2114,2,56400,0
76A,76A_29,2115,2,56400,0
76A,76A_29,2116,2,56400,0
76A,76A_29,2117,2,56400,0
76A,76A_29,2119,2,56400,0
76A,76A_29,2120,2,56400,0
76A,76A_29,2121,2,56400,0
76A,76A_29,2123,2,56400,0
76A,76A_29,4795,2,56400,0
76A,76A_29,2686,2,56400,0
76A,76A_29,7510,2,56400,0
76A,76A_29,4799,2,56400,0
76A,76A_29,2205,2,56400,0
76A,76A_29,2687,2,56400,0
76A,76A_29,2688,2,56400,0
76A,76A_29,2696,2,56400,0
76A,76A_29,4414,2,56400,0
76A,76A_29,2201,2,56400,0
76A,76A_29,1813,2,56400,0
76A,76A_29,1814,2,56400,0
76A,76A_29,4348,2,56400,0
76A,76A_29,2618,2,56400,0
76A,76A_29,2112,2,56400,0
76A,76A_29,2118,2,56400,0
76A,76A_29,2685,2,56400,0
76A,76A_29,2689,2,56400,0
76A,76A_29,5009,2,56400,0
76A,76A_29,7026,2,56400,0
76A,76A_29,2697,2,56400,0
76A,76A_29,4401,2,56400,0
76A,76A_29,4646,2,56400,0
76A,76A_29,2110,2,56400,0
76A,76A_28,2241,1,29400,1
76A,76A_28,5006,1,61200,1
76A,76A_28,2655,1,61200,1
76A,76A_28,2656,1,61200,1
76A,76A_28,2672,1,61200,1
76A,76A_28,2673,1,61200,1
76A,76A_28,2206,1,61200,1
76A,76A_28,4798,1,61200,1
76A,76A_28,4795,1,61200,1
76A,76A_28,2675,1,61200,1
76A,76A_28,2124,1,61200,1
76A,76A_28,2125,1,61200,1
76A,76A_28,2126,1,61200,1
76A,76A_28,2127,1,61200,1
76A,76A_28,2129,1,61200,1
76A,76A_28,2158,1,61200,1
76A,76A_28,2159,1,61200,1
76A,76A_28,4409,1,61200,1
76A,76A_28,2173,1,61200,1
76A,76A_28,2174,1,61200,1
76A,76A_28,3425,1,61200,1
76A,76A_28,2619,1,61200,1
76A,76A_28,2620,1,61200,1
76A,76A_28,2345,1,61200,1
76A,76A_28,4347,1,61200,1
76A,76A_28,4341,1,61200,1
76A,76A_28,2128,1,61200,1
76A,76A_28,5008,1,61200,1
76A,76A_28,4640,1,61200,1
76A,76A_28,2668,1,61200,1
76A,76A_28,2130,1,61200,1
76A,76A_28,5007,1,61200,1
76A,76A_28,2763,1,61200,1
76A,76A_28,7026,1,24000,1
76A,76A_28,4747,1,24000,1
76A,76A_29,4341,2,56400,2
76A,76A_28,2200,1,61200,2
76A,76A_28,2668,1,61200,2
76A,76A_28,4795,1,61200,2
76A,76A_28,2126,1,61200,2
76A,76A_28,2158,1,61200,2
76A,76A_28,4409,1,61200,2
76A,76A_28,2619,1,61200,2
76A,76A_28,4347,1,61200,2
76A,76A_28,5006,1,61200,2
76A,76A_28,5007,1,61200,2
76A,76A_28,2655,1,61200,2
76A,76A_28,2656,1,61200,2
76A,76A_28,2672,1,61200,2
76A,76A_28,2673,1,61200,2
76A,76A_28,2206,1,61200,2
76A,76A_28,4798,1,61200,2
76A,76A_28,2675,1,61200,2
76A,76A_28,2124,1,61200,2
76A,76A_28,2125,1,61200,2
76A,76A_28,2127,1,61200,2
76A,76A_28,2128,1,61200,2
76A,76A_28,2129,1,61200,2
76A,76A_28,2130,1,61200,2
76A,76A_28,2173,1,61200,2
76A,76A_28,2174,1,61200,2
76A,76A_28,3425,1,61200,2
76A,76A_28,2763,1,61200,2
76A,76A_28,2620,1,61200,2
76A,76A_28,2345,1,61200,2
76A,76A_28,5008,1,61200,2
76A,76A_28,4341,1,61200,2
76A,76A_28,2159,1,61200,2
76A,76A_28,4640,1,61200,2
76A,76A_28,7026,1,24000,2
76A,76A_28,4747,1,24000,2
76A,76A_28,7026,1,24000,3
76A,76A_28,2242,1,61200,4
76A,76A_28,2243,1,61200,4
76A,76A_28,2200,1,61200,4
76A,76A_28,5007,1,61200,4
76A,76A_28,2655,1,61200,4
76A,76A_28,2656,1,61200,4
76A,76A_28,2668,1,61200,4
76A,76A_28,2673,1,61200,4
76A,76A_28,4798,1,61200,4
76A,76A_28,4795,1,61200,4
76A,76A_28,2675,1,61200,4
76A,76A_28,2126,1,61200,4
76A,76A_28,2127,1,61200,4
76A,76A_28,2128,1,61200,4
76A,76A_28,2129,1,61200,4
76A,76A_28,2158,1,61200,4
76A,76A_28,4409,1,61200,4
76A,76A_28,2173,1,61200,4
76A,76A_28,2174,1,61200,4
76A,76A_28,2763,1,61200,4
76A,76A_28,2620,1,61200,4
76A,76A_28,5008,1,61200,4
76A,76A_28,4347,1,61200,4
76A,76A_28,4341,1,61200,4
76A,76A_28,2206,1,61200,4
76A,76A_28,2125,1,61200,4
76A,76A_28,3425,1,61200,4
76A,76A_28,2345,1,61200,4
76A,76A_28,2672,1,61200,4
76A,76A_28,2130,1,61200,4
76A,76A_28,2241,1,61200,4
76A,76A_28,2159,1,61200,4
76A,76A_28,2619,1,61200,4
76A,76A_28,4640,1,61200,4
76A,76A_28,5006,1,61200,4
76A,76A_28,2124,1,61200,4
76A,76A_28,2129,1,61200,0
76A,76A_28,2130,1,61200,0
76A,76A_28,2159,1,61200,0
76A,76A_28,2173,1,61200,0
76A,76A_28,2174,1,61200,0
76A,76A_28,3425,1,61200,0
76A,76A_28,2763,1,61200,0
76A,76A_28,2620,1,61200,0
76A,76A_28,2345,1,61200,0
76A,76A_28,5008,1,61200,0
76A,76A_28,4341,1,61200,0
76A,76A_28,4409,1,61200,0
76A,76A_28,2619,1,61200,0
76A,76A_28,4347,1,61200,0
76A,76A_28,2158,1,61200,0
76A,76A_28,4640,1,61200,0
76A,76A_28,1840,1,24000,0
76A,76A_29,4341,2,56400,0
76A,76A_28,4747,1,24000,3
76A,76A_29,4341,2,56400,3
76A,76A_28,2960,1,24000,0
76A,76A_29,4341,2,24600,3
76A,76A_29,4341,2,56400,4
76A,76A_29,4341,2,56400,1
