LINEID,ROUTEID,STOPPOINTID,DIRECTION,TRIPS_PLANNEDTIME_DEP,DAYOFWEEK
39X,39X_2,7018,2,25200,4
39X,39X_2,6112,2,25200,4
39X,39X_2,1700,2,25200,4
39X,39X_2,1478,2,25200,4
39X,39X_2,749,2,25200,4
39X,39X_2,1713,2,25200,4
39X,39X_2,7048,2,25200,4
39X,39X_2,7048,2,27000,4
39X,39X_2,7159,2,27000,4
39X,39X_2,7017,2,27000,4
39X,39X_2,6111,2,27000,4
39X,39X_2,6113,2,27000,4
39X,39X_2,4323,2,27000,4
39X,39X_2,1696,2,27000,4
39X,39X_2,1700,2,27000,4
39X,39X_2,1906,2,27000,4
39X,39X_2,1909,2,27000,4
39X,39X_2,1715,2,27000,4
39X,39X_2,1478,2,27000,4
39X,39X_2,315,2,27000,4
39X,39X_2,335,2,27000,4
39X,39X_2,748,2,27000,4
39X,39X_2,749,2,27000,4
39X,39X_2,751,2,27000,4
39X,39X_2,7339,2,27000,4
39X,39X_2,7158,2,27000,4
39X,39X_2,7030,2,27000,4
39X,39X_2,1845,2,27000,4
39X,39X_2,1713,2,27000,4
39X,39X_2,404,2,27000,4
39X,39X_2,752,2,27000,4
39X,39X_2,6112,2,27000,4
39X,39X_2,7018,2,27000,4
39X,39X_1,7333,1,61800,0
39X,39X_1,783,1,61800,0
39X,39X_1,785,1,61800,0
39X,39X_1,786,1,61800,0
39X,39X_1,793,1,61800,0
39X,39X_1,7586,1,61800,0
39X,39X_1,7587,1,61800,0
39X,39X_1,328,1,61800,0
39X,39X_1,1443,1,61800,0
39X,39X_1,1647,1,61800,0
39X,39X_1,1649,1,61800,0
39X,39X_1,1911,1,61800,0
39X,39X_1,1662,1,61800,0
39X,39X_1,1666,1,61800,0
39X,39X_1,1808,1,61800,0
39X,39X_1,7475,1,61800,0
39X,39X_1,6107,1,61800,0
39X,39X_1,6109,1,61800,0
39X,39X_1,7029,1,61800,0
39X,39X_1,7038,1,61800,0
39X,39X_1,7160,1,61800,0
39X,39X_1,7047,1,61800,0
39X,39X_1,7161,1,61800,0
39X,39X_1,7162,1,61800,0
39X,39X_1,6110,1,61800,0
39X,39X_1,7011,1,61800,0
39X,39X_1,1805,1,61800,0
39X,39X_1,7333,1,60900,0
39X,39X_1,783,1,60900,0
39X,39X_1,785,1,60900,0
39X,39X_1,786,1,60900,0
39X,39X_1,7586,1,60900,0
39X,39X_1,7587,1,60900,0
39X,39X_1,328,1,60900,0
39X,39X_1,1647,1,60900,0
39X,39X_1,1649,1,60900,0
39X,39X_1,1911,1,60900,0
39X,39X_1,1805,1,60900,0
39X,39X_1,1666,1,60900,0
39X,39X_1,7475,1,60900,0
39X,39X_1,6107,1,60900,0
39X,39X_1,6109,1,60900,0
39X,39X_1,6110,1,60900,0
39X,39X_1,7038,1,60900,0
39X,39X_1,7011,1,60900,0
39X,39X_1,7160,1,60900,0
39X,39X_1,1443,1,60900,0
39X,39X_1,1662,1,60900,0
39X,39X_1,1808,1,60900,0
39X,39X_1,7029,1,60900,0
39X,39X_1,7161,1,60900,0
39X,39X_1,7047,1,60900,0
39X,39X_1,793,1,60900,0
39X,39X_1,7333,1,62700,0
39X,39X_1,785,1,62700,0
39X,39X_1,786,1,62700,0
39X,39X_1,793,1,62700,0
39X,39X_1,7586,1,62700,0
39X,39X_1,7587,1,62700,0
39X,39X_1,328,1,62700,0
39X,39X_1,1443,1,62700,0
39X,39X_1,1649,1,62700,0
39X,39X_1,1911,1,62700,0
39X,39X_1,1805,1,62700,0
39X,39X_1,1662,1,62700,0
39X,39X_1,1666,1,62700,0
39X,39X_1,6107,1,62700,0
39X,39X_1,6109,1,62700,0
39X,39X_1,6110,1,62700,0
39X,39X_1,7038,1,62700,0
39X,39X_1,7011,1,62700,0
39X,39X_1,7160,1,62700,0
39X,39X_1,7047,1,62700,0
39X,39X_1,7162,1,62700,0
39X,39X_1,1808,1,62700,0
39X,39X_1,7029,1,62700,0
39X,39X_1,7161,1,62700,0
39X,39X_1,7475,1,62700,0
39X,39X_1,783,1,62700,0
39X,39X_1,1647,1,62700,0
39X,39X_1,7333,1,63600,0
39X,39X_1,783,1,63600,0
39X,39X_1,785,1,63600,0
39X,39X_1,786,1,63600,0
39X,39X_1,793,1,63600,0
39X,39X_1,7586,1,63600,0
39X,39X_1,328,1,63600,0
39X,39X_1,1443,1,63600,0
39X,39X_1,1647,1,63600,0
39X,39X_1,1649,1,63600,0
39X,39X_1,1911,1,63600,0
39X,39X_1,1805,1,63600,0
39X,39X_1,1662,1,63600,0
39X,39X_1,1666,1,63600,0
39X,39X_1,1808,1,63600,0
39X,39X_1,7475,1,63600,0
39X,39X_1,6107,1,63600,0
39X,39X_1,6109,1,63600,0
39X,39X_1,6110,1,63600,0
39X,39X_1,7029,1,63600,0
39X,39X_1,7038,1,63600,0
39X,39X_1,7011,1,63600,0
39X,39X_1,7160,1,63600,0
39X,39X_1,7047,1,63600,0
39X,39X_1,7161,1,63600,0
39X,39X_1,7162,1,63600,0
39X,39X_1,7587,1,63600,0
39X,39X_2,7158,2,27000,0
39X,39X_2,7048,2,27000,0
39X,39X_2,7159,2,27000,0
39X,39X_2,7018,2,27000,0
39X,39X_2,7030,2,27000,0
39X,39X_2,6111,2,27000,0
39X,39X_2,6112,2,27000,0
39X,39X_2,4323,2,27000,0
39X,39X_2,1845,2,27000,0
39X,39X_2,1696,2,27000,0
39X,39X_2,1909,2,27000,0
39X,39X_2,1715,2,27000,0
39X,39X_2,1478,2,27000,0
39X,39X_2,335,2,27000,0
39X,39X_2,404,2,27000,0
39X,39X_2,748,2,27000,0
39X,39X_2,749,2,27000,0
39X,39X_2,7339,2,27000,0
39X,39X_2,7017,2,27000,0
39X,39X_2,6113,2,27000,0
39X,39X_2,1906,2,27000,0
39X,39X_2,315,2,27000,0
39X,39X_2,751,2,27000,0
39X,39X_2,1700,2,27000,0
39X,39X_2,1713,2,27000,0
39X,39X_2,752,2,27000,0
39X,39X_2,7158,2,27900,0
39X,39X_2,7048,2,27900,0
39X,39X_2,7159,2,27900,0
39X,39X_2,7017,2,27900,0
39X,39X_2,7018,2,27900,0
39X,39X_2,7030,2,27900,0
39X,39X_2,6111,2,27900,0
39X,39X_2,6112,2,27900,0
39X,39X_2,6113,2,27900,0
39X,39X_2,4323,2,27900,0
39X,39X_2,1845,2,27900,0
39X,39X_2,1700,2,27900,0
39X,39X_2,1906,2,27900,0
39X,39X_2,1909,2,27900,0
39X,39X_2,1713,2,27900,0
39X,39X_2,1715,2,27900,0
39X,39X_2,1478,2,27900,0
39X,39X_2,315,2,27900,0
39X,39X_2,335,2,27900,0
39X,39X_2,404,2,27900,0
39X,39X_2,748,2,27900,0
39X,39X_2,749,2,27900,0
39X,39X_2,751,2,27900,0
39X,39X_2,752,2,27900,0
39X,39X_2,7339,2,27900,0
39X,39X_2,1696,2,27900,0
39X,39X_2,7158,2,26100,0
39X,39X_2,7048,2,26100,0
39X,39X_2,7017,2,26100,0
39X,39X_2,7018,2,26100,0
39X,39X_2,6111,2,26100,0
39X,39X_2,6112,2,26100,0
39X,39X_2,4323,2,26100,0
39X,39X_2,1845,2,26100,0
39X,39X_2,1696,2,26100,0
39X,39X_2,1700,2,26100,0
39X,39X_2,1906,2,26100,0
39X,39X_2,1909,2,26100,0
39X,39X_2,1713,2,26100,0
39X,39X_2,1715,2,26100,0
39X,39X_2,315,2,26100,0
39X,39X_2,335,2,26100,0
39X,39X_2,748,2,26100,0
39X,39X_2,749,2,26100,0
39X,39X_2,751,2,26100,0
39X,39X_2,752,2,26100,0
39X,39X_2,7339,2,26100,0
39X,39X_2,7159,2,26100,0
39X,39X_2,7030,2,26100,0
39X,39X_2,6113,2,26100,0
39X,39X_2,1478,2,26100,0
39X,39X_2,404,2,26100,0
39X,39X_2,7048,2,25200,0
39X,39X_2,7159,2,25200,0
39X,39X_2,7018,2,25200,0
39X,39X_2,7030,2,25200,0
39X,39X_2,6111,2,25200,0
39X,39X_2,6112,2,25200,0
39X,39X_2,4323,2,25200,0
39X,39X_2,1845,2,25200,0
39X,39X_2,1696,2,25200,0
39X,39X_2,1906,2,25200,0
39X,39X_2,1909,2,25200,0
39X,39X_2,1713,2,25200,0
39X,39X_2,1715,2,25200,0
39X,39X_2,315,2,25200,0
39X,39X_2,335,2,25200,0
39X,39X_2,404,2,25200,0
39X,39X_2,748,2,25200,0
39X,39X_2,751,2,25200,0
39X,39X_2,752,2,25200,0
39X,39X_2,7339,2,25200,0
39X,39X_2,7017,2,25200,0
39X,39X_2,6113,2,25200,0
39X,39X_2,1700,2,25200,0
39X,39X_2,1478,2,25200,0
39X,39X_2,749,2,25200,0
39X,39X_2,7158,2,25200,0
39X,39X_2,7339,2,27000,1
39X,39X_1,7587,1,61800,1
39X,39X_1,328,1,61800,1
39X,39X_1,1443,1,61800,1
39X,39X_1,1647,1,61800,1
39X,39X_1,1911,1,61800,1
39X,39X_1,1805,1,61800,1
39X,39X_1,1662,1,61800,1
39X,39X_1,1666,1,61800,1
39X,39X_1,1808,1,61800,1
39X,39X_1,7475,1,61800,1
39X,39X_1,6107,1,61800,1
39X,39X_1,6109,1,61800,1
39X,39X_1,6110,1,61800,1
39X,39X_1,7029,1,61800,1
39X,39X_1,7162,1,61800,1
39X,39X_1,7160,1,61800,1
39X,39X_1,7038,1,61800,1
39X,39X_1,7047,1,61800,1
39X,39X_1,7586,1,61800,1
39X,39X_1,1649,1,61800,1
39X,39X_1,7011,1,61800,1
39X,39X_1,7161,1,61800,1
39X,39X_1,7047,1,61800,2
39X,39X_1,7161,1,61800,2
39X,39X_1,7162,1,61800,2
39X,39X_1,7161,1,63600,2
39X,39X_1,7162,1,63600,2
39X,39X_1,7047,1,63600,2
39X,39X_1,7047,1,61800,4
39X,39X_1,7161,1,61800,4
39X,39X_1,7162,1,61800,4
39X,39X_1,7162,1,60900,0
39X,39X_2,7339,2,27900,2
39X,39X_1,7162,1,62700,2
39X,39X_3,7158,2,27900,0
39X,39X_3,7048,2,27900,0
39X,39X_3,7159,2,27900,0
39X,39X_3,7017,2,27900,0
39X,39X_3,7018,2,27900,0
39X,39X_3,6111,2,27900,0
39X,39X_3,6112,2,27900,0
39X,39X_3,6113,2,27900,0
39X,39X_3,4323,2,27900,0
39X,39X_3,1845,2,27900,0
39X,39X_3,1696,2,27900,0
39X,39X_3,1700,2,27900,0
39X,39X_3,1906,2,27900,0
39X,39X_3,1909,2,27900,0
39X,39X_3,1715,2,27900,0
39X,39X_3,1478,2,27900,0
39X,39X_3,315,2,27900,0
39X,39X_3,4495,2,27900,0
39X,39X_3,2809,2,27900,0
39X,39X_3,2810,2,27900,0
39X,39X_3,749,2,27900,0
39X,39X_3,751,2,27900,0
39X,39X_3,752,2,27900,0
39X,39X_3,7030,2,27900,0
39X,39X_3,1713,2,27900,0
39X,39X_3,7339,2,27900,0
39X,39X_3,7158,2,26100,0
39X,39X_3,7048,2,26100,0
39X,39X_3,7159,2,26100,0
39X,39X_3,7017,2,26100,0
39X,39X_3,7018,2,26100,0
39X,39X_3,7030,2,26100,0
39X,39X_3,6111,2,26100,0
39X,39X_3,6112,2,26100,0
39X,39X_3,6113,2,26100,0
39X,39X_3,4323,2,26100,0
39X,39X_3,1696,2,26100,0
39X,39X_3,1700,2,26100,0
39X,39X_3,1906,2,26100,0
39X,39X_3,1909,2,26100,0
39X,39X_3,1713,2,26100,0
39X,39X_3,1715,2,26100,0
39X,39X_3,1478,2,26100,0
39X,39X_3,315,2,26100,0
39X,39X_3,4495,2,26100,0
39X,39X_3,2810,2,26100,0
39X,39X_3,749,2,26100,0
39X,39X_3,751,2,26100,0
39X,39X_3,752,2,26100,0
39X,39X_3,7339,2,26100,0
39X,39X_3,1845,2,26100,0
39X,39X_3,2809,2,26100,0
39X,39X_3,7158,2,27000,0
39X,39X_3,7048,2,27000,0
39X,39X_3,7159,2,27000,0
39X,39X_3,7017,2,27000,0
39X,39X_3,7030,2,27000,0
39X,39X_3,6111,2,27000,0
39X,39X_3,6112,2,27000,0
39X,39X_3,6113,2,27000,0
39X,39X_3,4323,2,27000,0
39X,39X_3,1845,2,27000,0
39X,39X_3,1696,2,27000,0
39X,39X_3,1700,2,27000,0
39X,39X_3,1906,2,27000,0
39X,39X_3,1713,2,27000,0
39X,39X_3,1715,2,27000,0
39X,39X_3,1478,2,27000,0
39X,39X_3,315,2,27000,0
39X,39X_3,4495,2,27000,0
39X,39X_3,2809,2,27000,0
39X,39X_3,2810,2,27000,0
39X,39X_3,749,2,27000,0
39X,39X_3,751,2,27000,0
39X,39X_3,7339,2,27000,0
39X,39X_3,7018,2,27000,0
39X,39X_3,1909,2,27000,0
39X,39X_3,752,2,27000,0
39X,39X_3,7158,2,25200,0
39X,39X_3,7159,2,25200,0
39X,39X_3,7017,2,25200,0
39X,39X_3,7018,2,25200,0
39X,39X_3,7030,2,25200,0
39X,39X_3,6112,2,25200,0
39X,39X_3,6113,2,25200,0
39X,39X_3,1845,2,25200,0
39X,39X_3,1700,2,25200,0
39X,39X_3,1906,2,25200,0
39X,39X_3,1909,2,25200,0
39X,39X_3,1713,2,25200,0
39X,39X_3,1478,2,25200,0
39X,39X_3,315,2,25200,0
39X,39X_3,4495,2,25200,0
39X,39X_3,749,2,25200,0
39X,39X_3,752,2,25200,0
39X,39X_3,7339,2,25200,0
39X,39X_3,7048,2,25200,0
39X,39X_3,6111,2,25200,0
39X,39X_3,1696,2,25200,0
39X,39X_3,1715,2,25200,0
39X,39X_3,751,2,25200,0
39X,39X_3,4323,2,25200,0
39X,39X_3,7158,2,27900,1
39X,39X_3,7159,2,27900,1
39X,39X_3,7017,2,27900,1
39X,39X_3,7018,2,27900,1
39X,39X_3,7030,2,27900,1
39X,39X_3,6111,2,27900,1
39X,39X_3,6112,2,27900,1
39X,39X_3,6113,2,27900,1
39X,39X_3,4323,2,27900,1
39X,39X_3,1845,2,27900,1
39X,39X_3,1700,2,27900,1
39X,39X_3,1906,2,27900,1
39X,39X_3,1909,2,27900,1
39X,39X_3,1713,2,27900,1
39X,39X_3,1715,2,27900,1
39X,39X_3,1478,2,27900,1
39X,39X_3,315,2,27900,1
39X,39X_3,4495,2,27900,1
39X,39X_3,2809,2,27900,1
39X,39X_3,749,2,27900,1
39X,39X_3,751,2,27900,1
39X,39X_3,752,2,27900,1
39X,39X_3,7048,2,27900,1
39X,39X_3,1696,2,27900,1
39X,39X_3,2810,2,27900,1
39X,39X_3,7158,2,26100,1
39X,39X_3,7048,2,26100,1
39X,39X_3,7159,2,26100,1
39X,39X_3,7018,2,26100,1
39X,39X_3,7030,2,26100,1
39X,39X_3,6111,2,26100,1
39X,39X_3,6112,2,26100,1
39X,39X_3,6113,2,26100,1
39X,39X_3,4323,2,26100,1
39X,39X_3,1845,2,26100,1
39X,39X_3,1696,2,26100,1
39X,39X_3,1700,2,26100,1
39X,39X_3,1909,2,26100,1
39X,39X_3,1713,2,26100,1
39X,39X_3,1715,2,26100,1
39X,39X_3,1478,2,26100,1
39X,39X_3,315,2,26100,1
39X,39X_3,4495,2,26100,1
39X,39X_3,2809,2,26100,1
39X,39X_3,2810,2,26100,1
39X,39X_3,749,2,26100,1
39X,39X_3,752,2,26100,1
39X,39X_3,7339,2,26100,1
39X,39X_3,7017,2,26100,1
39X,39X_3,1906,2,26100,1
39X,39X_3,751,2,26100,1
39X,39X_3,7158,2,27000,1
39X,39X_3,7048,2,27000,1
39X,39X_3,7159,2,27000,1
39X,39X_3,7017,2,27000,1
39X,39X_3,7018,2,27000,1
39X,39X_3,7030,2,27000,1
39X,39X_3,6111,2,27000,1
39X,39X_3,6113,2,27000,1
39X,39X_3,4323,2,27000,1
39X,39X_3,1845,2,27000,1
39X,39X_3,1696,2,27000,1
39X,39X_3,1700,2,27000,1
39X,39X_3,1906,2,27000,1
39X,39X_3,1909,2,27000,1
39X,39X_3,1713,2,27000,1
39X,39X_3,1715,2,27000,1
39X,39X_3,315,2,27000,1
39X,39X_3,4495,2,27000,1
39X,39X_3,2809,2,27000,1
39X,39X_3,2810,2,27000,1
39X,39X_3,749,2,27000,1
39X,39X_3,751,2,27000,1
39X,39X_3,752,2,27000,1
39X,39X_3,7339,2,27000,1
39X,39X_3,6112,2,27000,1
39X,39X_3,1478,2,27000,1
39X,39X_3,7158,2,25200,1
39X,39X_3,7017,2,25200,1
39X,39X_3,7018,2,25200,1
39X,39X_3,7030,2,25200,1
39X,39X_3,6112,2,25200,1
39X,39X_3,6113,2,25200,1
39X,39X_3,4323,2,25200,1
39X,39X_3,1845,2,25200,1
39X,39X_3,1700,2,25200,1
39X,39X_3,1906,2,25200,1
39X,39X_3,1713,2,25200,1
39X,39X_3,1478,2,25200,1
39X,39X_3,315,2,25200,1
39X,39X_3,4495,2,25200,1
39X,39X_3,2809,2,25200,1
39X,39X_3,749,2,25200,1
39X,39X_3,751,2,25200,1
39X,39X_3,752,2,25200,1
39X,39X_3,7339,2,25200,1
39X,39X_3,7048,2,25200,1
39X,39X_3,6111,2,25200,1
39X,39X_3,1696,2,25200,1
39X,39X_3,1715,2,25200,1
39X,39X_3,2810,2,25200,1
39X,39X_3,7159,2,25200,1
39X,39X_3,1909,2,25200,1
39X,39X_3,7158,2,27000,2
39X,39X_3,7048,2,27000,2
39X,39X_3,7159,2,27000,2
39X,39X_3,7017,2,27000,2
39X,39X_3,7018,2,27000,2
39X,39X_3,7030,2,27000,2
39X,39X_3,6111,2,27000,2
39X,39X_3,6112,2,27000,2
39X,39X_3,6113,2,27000,2
39X,39X_3,4323,2,27000,2
39X,39X_3,1845,2,27000,2
39X,39X_3,1696,2,27000,2
39X,39X_3,1700,2,27000,2
39X,39X_3,1906,2,27000,2
39X,39X_3,1909,2,27000,2
39X,39X_3,1478,2,27000,2
39X,39X_3,315,2,27000,2
39X,39X_3,4495,2,27000,2
39X,39X_3,2809,2,27000,2
39X,39X_3,2810,2,27000,2
39X,39X_3,749,2,27000,2
39X,39X_3,752,2,27000,2
39X,39X_3,7339,2,27000,2
39X,39X_3,1713,2,27000,2
39X,39X_3,1715,2,27000,2
39X,39X_3,751,2,27000,2
39X,39X_3,7158,2,26100,2
39X,39X_3,7048,2,26100,2
39X,39X_3,7159,2,26100,2
39X,39X_3,7017,2,26100,2
39X,39X_3,7018,2,26100,2
39X,39X_3,7030,2,26100,2
39X,39X_3,6111,2,26100,2
39X,39X_3,6113,2,26100,2
39X,39X_3,4323,2,26100,2
39X,39X_3,1845,2,26100,2
39X,39X_3,1696,2,26100,2
39X,39X_3,1906,2,26100,2
39X,39X_3,1909,2,26100,2
39X,39X_3,1715,2,26100,2
39X,39X_3,4495,2,26100,2
39X,39X_3,2810,2,26100,2
39X,39X_3,749,2,26100,2
39X,39X_3,751,2,26100,2
39X,39X_3,1478,2,26100,2
39X,39X_3,752,2,26100,2
39X,39X_3,7339,2,26100,2
39X,39X_3,6112,2,26100,2
39X,39X_3,1700,2,26100,2
39X,39X_3,1713,2,26100,2
39X,39X_3,315,2,26100,2
39X,39X_3,2809,2,26100,2
39X,39X_3,7158,2,25200,2
39X,39X_3,7048,2,25200,2
39X,39X_3,7017,2,25200,2
39X,39X_3,7018,2,25200,2
39X,39X_3,7030,2,25200,2
39X,39X_3,6111,2,25200,2
39X,39X_3,6112,2,25200,2
39X,39X_3,6113,2,25200,2
39X,39X_3,4323,2,25200,2
39X,39X_3,1845,2,25200,2
39X,39X_3,1696,2,25200,2
39X,39X_3,1700,2,25200,2
39X,39X_3,1906,2,25200,2
39X,39X_3,1909,2,25200,2
39X,39X_3,1713,2,25200,2
39X,39X_3,1715,2,25200,2
39X,39X_3,1478,2,25200,2
39X,39X_3,4495,2,25200,2
39X,39X_3,2810,2,25200,2
39X,39X_3,749,2,25200,2
39X,39X_3,751,2,25200,2
39X,39X_3,752,2,25200,2
39X,39X_3,7339,2,25200,2
39X,39X_3,315,2,25200,2
39X,39X_3,2809,2,25200,2
39X,39X_3,7159,2,25200,2
39X,39X_3,7048,2,27900,2
39X,39X_3,7159,2,27900,2
39X,39X_3,7017,2,27900,2
39X,39X_3,7018,2,27900,2
39X,39X_3,6111,2,27900,2
39X,39X_3,6112,2,27900,2
39X,39X_3,6113,2,27900,2
39X,39X_3,4323,2,27900,2
39X,39X_3,1696,2,27900,2
39X,39X_3,1700,2,27900,2
39X,39X_3,1906,2,27900,2
39X,39X_3,1713,2,27900,2
39X,39X_3,1715,2,27900,2
39X,39X_3,1478,2,27900,2
39X,39X_3,315,2,27900,2
39X,39X_3,4495,2,27900,2
39X,39X_3,2809,2,27900,2
39X,39X_3,2810,2,27900,2
39X,39X_3,751,2,27900,2
39X,39X_3,7339,2,27900,2
39X,39X_3,7158,2,27900,2
39X,39X_3,1909,2,27900,2
39X,39X_3,749,2,27900,2
39X,39X_3,7030,2,27900,2
39X,39X_3,1845,2,27900,2
39X,39X_3,752,2,27900,2
39X,39X_3,2809,2,27900,3
39X,39X_3,2810,2,27900,3
39X,39X_3,749,2,27900,3
39X,39X_3,751,2,27900,3
39X,39X_3,752,2,27900,3
39X,39X_3,7339,2,27900,3
39X,39X_3,7158,2,27900,3
39X,39X_3,7048,2,27900,3
39X,39X_3,7159,2,27900,3
39X,39X_3,7017,2,27900,3
39X,39X_3,7018,2,27900,3
39X,39X_3,7030,2,27900,3
39X,39X_3,6111,2,27900,3
39X,39X_3,6112,2,27900,3
39X,39X_3,6113,2,27900,3
39X,39X_3,1845,2,27900,3
39X,39X_3,1696,2,27900,3
39X,39X_3,1700,2,27900,3
39X,39X_3,1906,2,27900,3
39X,39X_3,1713,2,27900,3
39X,39X_3,1715,2,27900,3
39X,39X_3,315,2,27900,3
39X,39X_3,4495,2,27900,3
39X,39X_3,4323,2,27900,3
39X,39X_3,1909,2,27900,3
39X,39X_3,1478,2,27900,3
39X,39X_3,2809,2,27000,3
39X,39X_3,2810,2,27000,3
39X,39X_3,751,2,27000,3
39X,39X_3,752,2,27000,3
39X,39X_3,7339,2,27000,3
39X,39X_3,7048,2,27000,3
39X,39X_3,7159,2,27000,3
39X,39X_3,7017,2,27000,3
39X,39X_3,6111,2,27000,3
39X,39X_3,6112,2,27000,3
39X,39X_3,6113,2,27000,3
39X,39X_3,4323,2,27000,3
39X,39X_3,1696,2,27000,3
39X,39X_3,1700,2,27000,3
39X,39X_3,1906,2,27000,3
39X,39X_3,1909,2,27000,3
39X,39X_3,1715,2,27000,3
39X,39X_3,1478,2,27000,3
39X,39X_3,315,2,27000,3
39X,39X_3,4495,2,27000,3
39X,39X_3,7018,2,27000,3
39X,39X_3,7030,2,27000,3
39X,39X_3,1845,2,27000,3
39X,39X_3,1713,2,27000,3
39X,39X_3,749,2,27000,3
39X,39X_3,7158,2,27000,3
39X,39X_3,2809,2,26100,3
39X,39X_3,2810,2,26100,3
39X,39X_3,749,2,26100,3
39X,39X_3,751,2,26100,3
39X,39X_3,752,2,26100,3
39X,39X_3,7339,2,26100,3
39X,39X_3,7158,2,26100,3
39X,39X_3,7048,2,26100,3
39X,39X_3,7159,2,26100,3
39X,39X_3,7017,2,26100,3
39X,39X_3,7018,2,26100,3
39X,39X_3,7030,2,26100,3
39X,39X_3,6112,2,26100,3
39X,39X_3,4323,2,26100,3
39X,39X_3,1845,2,26100,3
39X,39X_3,1700,2,26100,3
39X,39X_3,1906,2,26100,3
39X,39X_3,1909,2,26100,3
39X,39X_3,1713,2,26100,3
39X,39X_3,1715,2,26100,3
39X,39X_3,1478,2,26100,3
39X,39X_3,315,2,26100,3
39X,39X_3,4495,2,26100,3
39X,39X_3,6111,2,26100,3
39X,39X_3,1696,2,26100,3
39X,39X_3,6113,2,26100,3
39X,39X_3,2809,2,25200,3
39X,39X_3,2810,2,25200,3
39X,39X_3,749,2,25200,3
39X,39X_3,751,2,25200,3
39X,39X_3,7339,2,25200,3
39X,39X_3,7158,2,25200,3
39X,39X_3,7048,2,25200,3
39X,39X_3,7017,2,25200,3
39X,39X_3,7018,2,25200,3
39X,39X_3,6111,2,25200,3
39X,39X_3,6113,2,25200,3
39X,39X_3,4323,2,25200,3
39X,39X_3,1845,2,25200,3
39X,39X_3,1906,2,25200,3
39X,39X_3,1713,2,25200,3
39X,39X_3,1715,2,25200,3
39X,39X_3,1478,2,25200,3
39X,39X_3,315,2,25200,3
39X,39X_3,6112,2,25200,3
39X,39X_3,1700,2,25200,3
39X,39X_3,752,2,25200,3
39X,39X_3,4495,2,25200,3
39X,39X_3,7159,2,25200,3
39X,39X_3,7030,2,25200,3
39X,39X_3,1696,2,25200,3
39X,39X_3,1909,2,25200,3
39X,39X_3,1700,2,27900,4
39X,39X_3,1906,2,27900,4
39X,39X_3,1713,2,27900,4
39X,39X_3,1715,2,27900,4
39X,39X_3,1478,2,27900,4
39X,39X_3,315,2,27900,4
39X,39X_3,2809,2,27900,4
39X,39X_3,2810,2,27900,4
39X,39X_3,749,2,27900,4
39X,39X_3,751,2,27900,4
39X,39X_3,752,2,27900,4
39X,39X_3,7339,2,27900,4
39X,39X_3,7158,2,27900,4
39X,39X_3,7159,2,27900,4
39X,39X_3,7017,2,27900,4
39X,39X_3,7018,2,27900,4
39X,39X_3,7030,2,27900,4
39X,39X_3,6112,2,27900,4
39X,39X_3,6113,2,27900,4
39X,39X_3,4323,2,27900,4
39X,39X_3,1845,2,27900,4
39X,39X_3,6111,2,27900,4
39X,39X_3,1696,2,27900,4
39X,39X_3,1909,2,27900,4
39X,39X_3,4495,2,27900,4
39X,39X_3,7048,2,27900,4
39X,39X_3,1700,2,27000,4
39X,39X_3,1906,2,27000,4
39X,39X_3,1909,2,27000,4
39X,39X_3,1713,2,27000,4
39X,39X_3,1715,2,27000,4
39X,39X_3,1478,2,27000,4
39X,39X_3,315,2,27000,4
39X,39X_3,4495,2,27000,4
39X,39X_3,2809,2,27000,4
39X,39X_3,749,2,27000,4
39X,39X_3,751,2,27000,4
39X,39X_3,752,2,27000,4
39X,39X_3,7339,2,27000,4
39X,39X_3,7158,2,27000,4
39X,39X_3,7048,2,27000,4
39X,39X_3,7159,2,27000,4
39X,39X_3,7017,2,27000,4
39X,39X_3,7018,2,27000,4
39X,39X_3,7030,2,27000,4
39X,39X_3,6111,2,27000,4
39X,39X_3,6113,2,27000,4
39X,39X_3,4323,2,27000,4
39X,39X_3,1845,2,27000,4
39X,39X_3,1696,2,27000,4
39X,39X_3,6112,2,27000,4
39X,39X_3,2810,2,27000,4
39X,39X_3,1700,2,26100,4
39X,39X_3,1906,2,26100,4
39X,39X_3,1909,2,26100,4
39X,39X_3,1713,2,26100,4
39X,39X_3,1478,2,26100,4
39X,39X_3,315,2,26100,4
39X,39X_3,4495,2,26100,4
39X,39X_3,2809,2,26100,4
39X,39X_3,2810,2,26100,4
39X,39X_3,749,2,26100,4
39X,39X_3,751,2,26100,4
39X,39X_3,752,2,26100,4
39X,39X_3,7339,2,26100,4
39X,39X_3,7158,2,26100,4
39X,39X_3,7048,2,26100,4
39X,39X_3,7159,2,26100,4
39X,39X_3,7018,2,26100,4
39X,39X_3,7030,2,26100,4
39X,39X_3,6112,2,26100,4
39X,39X_3,1845,2,26100,4
39X,39X_3,1696,2,26100,4
39X,39X_3,7017,2,26100,4
39X,39X_3,6113,2,26100,4
39X,39X_3,1715,2,26100,4
39X,39X_3,6111,2,26100,4
39X,39X_3,4323,2,26100,4
39X,39X_3,1700,2,25200,4
39X,39X_3,1906,2,25200,4
39X,39X_3,1909,2,25200,4
39X,39X_3,1713,2,25200,4
39X,39X_3,1715,2,25200,4
39X,39X_3,1478,2,25200,4
39X,39X_3,315,2,25200,4
39X,39X_3,4495,2,25200,4
39X,39X_3,2809,2,25200,4
39X,39X_3,2810,2,25200,4
39X,39X_3,749,2,25200,4
39X,39X_3,752,2,25200,4
